filepath,label,label_id,utt_id,generator,split
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0052.wav,fake,1,musk-to-biden_chunk0052,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0097.wav,fake,1,biden-to-Trump_chunk0097,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0079.wav,fake,1,trump-to-ryan_chunk0079,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0101.wav,fake,1,musk-to-trump_chunk0101,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0136.wav,fake,1,musk-to-biden_chunk0136,kaggle,val
E:\specrnet\kaggle_chunks\real_musk-original_chunk0125.wav,real,0,musk-original_chunk0125,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0053.wav,fake,1,taylor-to-musk_chunk0053,kaggle,val
E:\specrnet\kaggle_chunks\real_linus-original_chunk0068.wav,real,0,linus-original_chunk0068,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0027.wav,fake,1,linus-to-trump_chunk0027,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0134.wav,fake,1,musk-to-obama_chunk0134,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0134.wav,fake,1,biden-to-taylor_chunk0134,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0140.wav,fake,1,taylor-to-linus_chunk0140,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0022.wav,fake,1,musk-to-obama_chunk0022,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0035.wav,fake,1,trump-to-margot_chunk0035,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0044.wav,fake,1,Obama-to-Biden_chunk0044,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0119.wav,fake,1,musk-to-obama_chunk0119,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0108.wav,fake,1,linus-to-margot_chunk0108,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0079.wav,fake,1,biden-to-musk_chunk0079,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0125.wav,fake,1,trump-to-musk_chunk0125,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0067.wav,fake,1,linus-to-musk_chunk0067,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0087.wav,fake,1,biden-to-linus_chunk0087,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0065.wav,fake,1,Obama-to-Biden_chunk0065,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0007.wav,fake,1,trump-to-taylor_chunk0007,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0081.wav,fake,1,obama-to-margot_chunk0081,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-obama_chunk0005.wav,fake,1,margot-to-obama_chunk0005,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0075.wav,fake,1,musk-to-taylor_chunk0075,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-linus_chunk0018.wav,fake,1,ryan-to-linus_chunk0018,kaggle,val
E:\specrnet\kaggle_chunks\real_musk-original_chunk0116.wav,real,0,musk-original_chunk0116,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0034.wav,fake,1,taylor-to-obama_chunk0034,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0103.wav,fake,1,trump-to-linus_chunk0103,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0042.wav,fake,1,obama-to-taylor_chunk0042,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0101.wav,fake,1,biden-to-ryan_chunk0101,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0093.wav,fake,1,biden-to-musk_chunk0093,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0018.wav,fake,1,musk-to-margot_chunk0018,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0009.wav,fake,1,obama-to-linus_chunk0009,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0043.wav,fake,1,trump-to-Obama_chunk0043,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0017.wav,fake,1,musk-to-biden_chunk0017,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0107.wav,fake,1,trump-to-musk_chunk0107,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0133.wav,fake,1,taylor-to-biden_chunk0133,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0048.wav,fake,1,musk-to-obama_chunk0048,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0061.wav,fake,1,obama-to-musk_chunk0061,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-linus_chunk0016.wav,fake,1,margot-to-linus_chunk0016,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0055.wav,fake,1,biden-to-ryan_chunk0055,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0131.wav,fake,1,musk-to-ryan_chunk0131,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0125.wav,fake,1,linus-to-obama_chunk0125,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0115.wav,fake,1,trump-to-linus_chunk0115,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0063.wav,fake,1,obama-to-linus_chunk0063,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0082.wav,fake,1,biden-to-Trump_chunk0082,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0005.wav,fake,1,taylor-to-linus_chunk0005,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0133.wav,fake,1,trump-to-musk_chunk0133,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0090.wav,fake,1,obama-to-taylor_chunk0090,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0077.wav,fake,1,musk-to-obama_chunk0077,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0111.wav,fake,1,biden-to-Trump_chunk0111,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-biden_chunk0006.wav,fake,1,margot-to-biden_chunk0006,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0042.wav,fake,1,taylor-to-margot_chunk0042,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0144.wav,fake,1,taylor-to-obama_chunk0144,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0024.wav,fake,1,musk-to-obama_chunk0024,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0122.wav,fake,1,biden-to-musk_chunk0122,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0056.wav,fake,1,Obama-to-Trump_chunk0056,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0097.wav,fake,1,biden-to-Obama_chunk0097,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0095.wav,fake,1,biden-to-musk_chunk0095,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0029.wav,fake,1,biden-to-musk_chunk0029,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-taylor_chunk0013.wav,fake,1,margot-to-taylor_chunk0013,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0131.wav,fake,1,obama-to-ryan_chunk0131,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0135.wav,fake,1,trump-to-ryan_chunk0135,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0001.wav,fake,1,Obama-to-Trump_chunk0001,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0064.wav,fake,1,linus-to-taylor_chunk0064,kaggle,val
E:\specrnet\kaggle_chunks\real_margot-original_chunk0017.wav,real,0,margot-original_chunk0017,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0002.wav,fake,1,obama-to-linus_chunk0002,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0110.wav,fake,1,obama-to-linus_chunk0110,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0083.wav,fake,1,trump-to-ryan_chunk0083,kaggle,val
E:\specrnet\kaggle_chunks\real_trump-original_chunk0044.wav,real,0,trump-original_chunk0044,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0022.wav,fake,1,taylor-to-obama_chunk0022,kaggle,val
E:\specrnet\kaggle_chunks\real_ryan-original_chunk0021.wav,real,0,ryan-original_chunk0021,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0035.wav,fake,1,biden-to-musk_chunk0035,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0042.wav,fake,1,biden-to-margot_chunk0042,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0021.wav,fake,1,biden-to-Trump_chunk0021,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0038.wav,fake,1,biden-to-ryan_chunk0038,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0122.wav,fake,1,musk-to-taylor_chunk0122,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0105.wav,fake,1,linus-to-taylor_chunk0105,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0070.wav,fake,1,biden-to-taylor_chunk0070,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0092.wav,fake,1,biden-to-Obama_chunk0092,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0140.wav,fake,1,taylor-to-musk_chunk0140,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0134.wav,fake,1,linus-to-trump_chunk0134,kaggle,val
E:\specrnet\kaggle_chunks\real_biden-original_chunk0149.wav,real,0,biden-original_chunk0149,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0048.wav,fake,1,taylor-to-linus_chunk0048,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0004.wav,fake,1,Obama-to-Biden_chunk0004,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0057.wav,fake,1,musk-to-margot_chunk0057,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-musk_chunk0012.wav,fake,1,ryan-to-musk_chunk0012,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0044.wav,fake,1,trump-to-margot_chunk0044,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0001.wav,fake,1,obama-to-linus_chunk0001,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0112.wav,fake,1,biden-to-linus_chunk0112,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0138.wav,fake,1,linus-to-ryan_chunk0138,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-margot_chunk0014.wav,fake,1,ryan-to-margot_chunk0014,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-taylor_chunk0012.wav,fake,1,margot-to-taylor_chunk0012,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0141.wav,fake,1,trump-to-linus_chunk0141,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0126.wav,fake,1,linus-to-obama_chunk0126,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0051.wav,fake,1,trump-to-margot_chunk0051,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0139.wav,fake,1,trump-to-Biden_chunk0139,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0122.wav,fake,1,biden-to-linus_chunk0122,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0099.wav,fake,1,musk-to-biden_chunk0099,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0052.wav,fake,1,taylor-to-biden_chunk0052,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0015.wav,fake,1,trump-to-margot_chunk0015,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0037.wav,fake,1,taylor-to-linus_chunk0037,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0029.wav,fake,1,linus-to-trump_chunk0029,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0074.wav,fake,1,biden-to-margot_chunk0074,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0137.wav,fake,1,taylor-to-obama_chunk0137,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0012.wav,fake,1,obama-to-ryan_chunk0012,kaggle,val
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0033.wav,real,0,taylor-original_chunk0033,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0109.wav,fake,1,taylor-to-ryan_chunk0109,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0147.wav,fake,1,biden-to-margot_chunk0147,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0026.wav,fake,1,obama-to-taylor_chunk0026,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0006.wav,fake,1,taylor-to-biden_chunk0006,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0080.wav,fake,1,linus-to-biden_chunk0080,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0059.wav,fake,1,linus-to-musk_chunk0059,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0055.wav,fake,1,musk-to-biden_chunk0055,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0109.wav,fake,1,obama-to-margot_chunk0109,kaggle,val
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0140.wav,real,0,taylor-original_chunk0140,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0045.wav,fake,1,taylor-to-margot_chunk0045,kaggle,val
E:\specrnet\kaggle_chunks\real_obama-original_chunk0078.wav,real,0,obama-original_chunk0078,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0047.wav,fake,1,linus-to-taylor_chunk0047,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-musk_chunk0022.wav,fake,1,ryan-to-musk_chunk0022,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0107.wav,fake,1,Obama-to-Trump_chunk0107,kaggle,val
E:\specrnet\kaggle_chunks\real_musk-original_chunk0117.wav,real,0,musk-original_chunk0117,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0136.wav,fake,1,obama-to-ryan_chunk0136,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0077.wav,fake,1,linus-to-taylor_chunk0077,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0087.wav,fake,1,musk-to-linus_chunk0087,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0062.wav,fake,1,musk-to-biden_chunk0062,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0019.wav,fake,1,taylor-to-ryan_chunk0019,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-ryan_chunk0000.wav,fake,1,margot-to-ryan_chunk0000,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-biden_chunk0003.wav,fake,1,margot-to-biden_chunk0003,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0066.wav,fake,1,biden-to-musk_chunk0066,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0084.wav,fake,1,obama-to-taylor_chunk0084,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0016.wav,fake,1,trump-to-Obama_chunk0016,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0132.wav,fake,1,Obama-to-Biden_chunk0132,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0038.wav,fake,1,musk-to-obama_chunk0038,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0145.wav,fake,1,taylor-to-ryan_chunk0145,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0045.wav,fake,1,linus-to-biden_chunk0045,kaggle,val
E:\specrnet\kaggle_chunks\real_musk-original_chunk0009.wav,real,0,musk-original_chunk0009,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0029.wav,fake,1,biden-to-Obama_chunk0029,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0119.wav,fake,1,trump-to-Obama_chunk0119,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0122.wav,fake,1,musk-to-trump_chunk0122,kaggle,val
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0056.wav,real,0,taylor-original_chunk0056,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0119.wav,fake,1,linus-to-taylor_chunk0119,kaggle,val
E:\specrnet\kaggle_chunks\real_trump-original_chunk0063.wav,real,0,trump-original_chunk0063,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0042.wav,fake,1,taylor-to-trump_chunk0042,kaggle,val
E:\specrnet\kaggle_chunks\real_obama-original_chunk0045.wav,real,0,obama-original_chunk0045,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0102.wav,fake,1,trump-to-linus_chunk0102,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0096.wav,fake,1,musk-to-trump_chunk0096,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0035.wav,fake,1,musk-to-taylor_chunk0035,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0045.wav,fake,1,obama-to-taylor_chunk0045,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0081.wav,fake,1,linus-to-ryan_chunk0081,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0008.wav,fake,1,biden-to-ryan_chunk0008,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0008.wav,fake,1,trump-to-linus_chunk0008,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0072.wav,fake,1,obama-to-musk_chunk0072,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0123.wav,fake,1,musk-to-obama_chunk0123,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0103.wav,fake,1,trump-to-Biden_chunk0103,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0012.wav,fake,1,taylor-to-musk_chunk0012,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0143.wav,fake,1,obama-to-musk_chunk0143,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0079.wav,fake,1,musk-to-ryan_chunk0079,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0038.wav,fake,1,musk-to-biden_chunk0038,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0142.wav,fake,1,musk-to-trump_chunk0142,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0105.wav,fake,1,obama-to-ryan_chunk0105,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0120.wav,fake,1,taylor-to-margot_chunk0120,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0106.wav,fake,1,taylor-to-musk_chunk0106,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-musk_chunk0001.wav,fake,1,ryan-to-musk_chunk0001,kaggle,val
E:\specrnet\kaggle_chunks\real_ryan-original_chunk0017.wav,real,0,ryan-original_chunk0017,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0083.wav,fake,1,linus-to-musk_chunk0083,kaggle,val
E:\specrnet\kaggle_chunks\fake_margot-to-musk_chunk0004.wav,fake,1,margot-to-musk_chunk0004,kaggle,val
E:\specrnet\kaggle_chunks\real_obama-original_chunk0005.wav,real,0,obama-original_chunk0005,kaggle,val
E:\specrnet\kaggle_chunks\real_margot-original_chunk0016.wav,real,0,margot-original_chunk0016,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0123.wav,fake,1,taylor-to-margot_chunk0123,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0037.wav,fake,1,trump-to-margot_chunk0037,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0039.wav,fake,1,trump-to-margot_chunk0039,kaggle,val
E:\specrnet\kaggle_chunks\real_obama-original_chunk0146.wav,real,0,obama-original_chunk0146,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0031.wav,fake,1,taylor-to-margot_chunk0031,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0047.wav,fake,1,linus-to-trump_chunk0047,kaggle,val
E:\specrnet\kaggle_chunks\real_musk-original_chunk0149.wav,real,0,musk-original_chunk0149,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0083.wav,fake,1,obama-to-ryan_chunk0083,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0124.wav,fake,1,linus-to-margot_chunk0124,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0070.wav,fake,1,linus-to-obama_chunk0070,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0111.wav,fake,1,Obama-to-Trump_chunk0111,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0120.wav,fake,1,taylor-to-ryan_chunk0120,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0130.wav,fake,1,musk-to-ryan_chunk0130,kaggle,val
E:\specrnet\kaggle_chunks\real_obama-original_chunk0098.wav,real,0,obama-original_chunk0098,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0041.wav,fake,1,musk-to-obama_chunk0041,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0002.wav,fake,1,biden-to-musk_chunk0002,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0037.wav,fake,1,linus-to-ryan_chunk0037,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0115.wav,fake,1,trump-to-Biden_chunk0115,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0095.wav,fake,1,linus-to-ryan_chunk0095,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0055.wav,fake,1,Obama-to-Trump_chunk0055,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0143.wav,fake,1,Obama-to-Trump_chunk0143,kaggle,val
E:\specrnet\kaggle_chunks\fake_ryan-to-margot_chunk0010.wav,fake,1,ryan-to-margot_chunk0010,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0013.wav,fake,1,obama-to-musk_chunk0013,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0116.wav,fake,1,musk-to-obama_chunk0116,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0137.wav,fake,1,taylor-to-musk_chunk0137,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0007.wav,fake,1,obama-to-musk_chunk0007,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0089.wav,fake,1,musk-to-ryan_chunk0089,kaggle,val
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0036.wav,fake,1,musk-to-trump_chunk0036,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0083.wav,fake,1,Obama-to-Trump_chunk0083,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0067.wav,fake,1,biden-to-Obama_chunk0067,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0112.wav,fake,1,trump-to-taylor_chunk0112,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0010.wav,fake,1,trump-to-taylor_chunk0010,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0080.wav,fake,1,trump-to-ryan_chunk0080,kaggle,val
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0023.wav,fake,1,obama-to-taylor_chunk0023,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0037.wav,fake,1,biden-to-Obama_chunk0037,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0082.wav,fake,1,biden-to-ryan_chunk0082,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0112.wav,fake,1,linus-to-biden_chunk0112,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0115.wav,fake,1,biden-to-margot_chunk0115,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0050.wav,fake,1,trump-to-musk_chunk0050,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0101.wav,fake,1,biden-to-Trump_chunk0101,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0125.wav,fake,1,biden-to-margot_chunk0125,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0004.wav,fake,1,trump-to-Obama_chunk0004,kaggle,val
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0148.wav,fake,1,trump-to-margot_chunk0148,kaggle,val
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0026.wav,fake,1,linus-to-trump_chunk0026,kaggle,val
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0054.wav,fake,1,biden-to-ryan_chunk0054,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0016.wav,fake,1,Obama-to-Biden_chunk0016,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0089.wav,fake,1,taylor-to-margot_chunk0089,kaggle,val
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0094.wav,fake,1,taylor-to-trump_chunk0094,kaggle,val
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0126.wav,fake,1,Obama-to-Trump_chunk0126,kaggle,val
